,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cluster,Song Name
13019,0.659,0.272,0.0,-14.095,1.0,0.0304,0.486,2.41e-06,0.1,0.239,82.979,314133.0,4.0,0,Sacred Love
13020,0.633,0.479,10.0,-12.985,1.0,0.0283,0.125,0.0,0.297,0.61,94.054,245643.0,4.0,4,Superhero
13021,0.38,0.0214,11.0,-22.115,1.0,0.0359,0.867,0.00032,0.11,0.356,145.821,252307.0,4.0,0,When I Pray
13022,0.602,0.258,10.0,-7.765,1.0,0.0282,0.861,0.00416,0.105,0.364,81.625,287493.0,3.0,1,If The Race Is Over
13023,0.663,0.296,9.0,-18.09,1.0,0.0294,0.68,0.00837,0.0879,0.359,112.306,289067.0,4.0,0,Wicked Game
13024,0.518,0.653,5.0,-10.969,0.0,0.0351,0.00126,0.0056,0.0996,0.523,149.089,192867.0,4.0,2,Blue Hotel
13025,0.568,0.444,2.0,-10.815,1.0,0.0696,0.345,0.00052,0.113,0.592,152.712,174467.0,4.0,4,Baby Did A Bad Bad Thing
13026,0.617,0.491,0.0,-12.264,1.0,0.0274,0.00788,0.104,0.188,0.649,116.361,253907.0,4.0,4,Lie To Me
13027,0.499,0.49,0.0,-10.131,1.0,0.0294,0.151,0.000171,0.236,0.552,134.027,178973.0,4.0,4,San Francisco Days
13028,0.54,0.579,5.0,-8.006,1.0,0.029,0.203,0.0389,0.256,0.713,114.308,168267.0,4.0,4,Somebody's Crying
13029,0.52,0.468,4.0,-11.95,0.0,0.0338,0.635,0.0179,0.206,0.368,91.481,190867.0,4.0,0,Graduation Day
13030,0.494,0.591,2.0,-8.617,1.0,0.0575,0.268,0.000738,0.142,0.258,78.468,157240.0,4.0,0,Solitary Man
13031,0.329,0.451,3.0,-11.627,0.0,0.0394,0.381,0.000433,0.14,0.529,82.528,219560.0,4.0,0,Can't Do A Thing
13032,0.422,0.123,9.0,-24.202,0.0,0.0371,0.73,0.583,0.136,0.0785,113.058,238400.0,3.0,1,Blue Spanish Sky
13033,0.718,0.83,1.0,-6.295,1.0,0.0859,0.209,1.29e-05,0.168,0.931,152.851,149600.0,4.0,4,Let's Dance
13034,0.578,0.249,0.0,-13.609,1.0,0.0289,0.877,0.000239,0.176,0.444,96.083,144613.0,4.0,0,The Shadow Of Your Smile
13035,0.716,0.412,3.0,-12.064,1.0,0.0354,0.869,0.0,0.0624,0.51,124.251,163920.0,4.0,0,The More I See You
13036,0.619,0.477,0.0,-10.092,1.0,0.0336,0.775,0.0071,0.34,0.959,121.343,161673.0,4.0,4,Ay No Digas
13037,0.595,0.853,5.0,-2.137,0.0,0.0479,0.513,0.0,0.313,0.691,129.294,169000.0,4.0,2,Sunny
13038,0.542,0.41,9.0,-12.142,1.0,0.0364,0.669,0.0,0.673,0.68,118.783,162280.0,4.0,0,Watch What Happens
13039,0.603,0.722,7.0,-7.351,1.0,0.0368,0.613,0.0,0.329,0.681,136.746,158613.0,4.0,4,Call Me
13040,0.609,0.466,5.0,-12.524,1.0,0.0573,0.526,1.07e-06,0.0947,0.784,85.573,107207.0,4.0,0,Fly Me to the Moon
13041,0.486,0.306,7.0,-11.631,1.0,0.0271,0.536,0.000216,0.111,0.369,95.908,172932.0,4.0,0,Somebody Loves You
13042,0.673,0.346,10.0,-12.204,0.0,0.046,0.744,0.0,0.226,0.712,83.316,112693.0,4.0,0,How High The Moon
13043,0.627,0.544,4.0,-11.436,1.0,0.029,0.0859,0.0,0.152,0.877,129.851,165960.0,4.0,4,Yellow River
13044,0.362,0.541,3.0,-11.802,1.0,0.0305,0.112,0.0,0.0578,0.864,198.702,193227.0,4.0,4,San Bernadino
13045,0.674,0.509,4.0,-15.129,1.0,0.0317,0.00645,0.0,0.0577,0.767,126.641,172162.0,4.0,4,Yellow River
13046,0.571,0.595,8.0,-13.481,0.0,0.0445,0.0977,0.00615,0.0746,0.753,131.003,172707.0,4.0,2,Iron Horse
13047,0.689,0.456,1.0,-18.559,0.0,0.0955,0.188,0.0,0.0796,0.844,130.678,155933.0,4.0,2,Yellow River - Re-Record
13048,0.717,0.683,4.0,-9.524,1.0,0.0252,0.372,2.37e-05,0.129,0.894,96.037,163000.0,4.0,4,Inside Looking Out
13049,0.61,0.449,7.0,-10.521,1.0,0.0287,0.426,0.0,0.0982,0.717,110.034,171267.0,3.0,1,I've Got A Feeling
13050,0.64,0.569,9.0,-13.011,1.0,0.0347,0.0396,0.00102,0.0517,0.973,152.854,172133.0,4.0,4,Down The Mississippi Line
13051,0.743,0.451,9.0,-12.829,1.0,0.0349,0.19,7.82e-05,0.293,0.72,128.161,191667.0,4.0,4,Gotta Be Free
13052,0.678,0.582,9.0,-10.885,1.0,0.0312,0.134,1.7e-06,0.0844,0.837,137.435,187760.0,4.0,4,New York City
13053,0.627,0.544,4.0,-11.436,1.0,0.029,0.0859,0.0,0.152,0.877,129.851,165960.0,4.0,4,Yellow River
13054,0.362,0.541,3.0,-11.802,1.0,0.0305,0.112,0.0,0.0578,0.864,198.702,193227.0,4.0,4,San Bernadino
13055,0.674,0.509,4.0,-15.129,1.0,0.0317,0.00645,0.0,0.0577,0.767,126.641,172162.0,4.0,4,Yellow River
13056,0.571,0.595,8.0,-13.481,0.0,0.0445,0.0977,0.00615,0.0746,0.753,131.003,172707.0,4.0,2,Iron Horse
13057,0.689,0.456,1.0,-18.559,0.0,0.0955,0.188,0.0,0.0796,0.844,130.678,155933.0,4.0,2,Yellow River - Re-Record
13058,0.717,0.683,4.0,-9.524,1.0,0.0252,0.372,2.37e-05,0.129,0.894,96.037,163000.0,4.0,4,Inside Looking Out
13059,0.61,0.449,7.0,-10.521,1.0,0.0287,0.426,0.0,0.0982,0.717,110.034,171267.0,3.0,1,I've Got A Feeling
13060,0.64,0.569,9.0,-13.011,1.0,0.0347,0.0396,0.00102,0.0517,0.973,152.854,172133.0,4.0,4,Down The Mississippi Line
13061,0.743,0.451,9.0,-12.829,1.0,0.0349,0.19,7.82e-05,0.293,0.72,128.161,191667.0,4.0,4,Gotta Be Free
13062,0.678,0.582,9.0,-10.885,1.0,0.0312,0.134,1.7e-06,0.0844,0.837,137.435,187760.0,4.0,4,New York City
13063,0.728,0.734,9.0,-5.12,1.0,0.0451,0.0135,0.0,0.31,0.637,128.009,202987.0,4.0,4,Moves Like Jagger - Studio Recording From The Voice Performance
13064,0.673,0.758,7.0,-3.632,1.0,0.158,0.039,0.0,0.341,0.542,135.956,229507.0,4.0,4,Feel This Moment (feat. Christina Aguilera)
13065,0.407,0.147,2.0,-8.822,1.0,0.0355,0.857,2.89e-06,0.0913,0.0765,141.284,229400.0,3.0,1,Say Something
13066,0.754,0.811,5.0,-3.679,1.0,0.0561,0.0185,5.18e-06,0.654,0.639,109.902,267960.0,4.0,4,Lady Marmalade - Single Edit
13067,0.633,0.8,1.0,-6.945,1.0,0.166,0.209,0.000123,0.137,0.913,175.716,217573.0,4.0,4,Genie In a Bottle
13068,0.276,0.572,1.0,-7.818,1.0,0.0377,0.641,0.0,0.2,0.285,77.986,237467.0,4.0,0,El Ultimo Adiós - Varios Artistas Version
13069,0.456,0.573,5.0,-3.866,0.0,0.0275,0.578,3.05e-06,0.114,0.0992,76.19,238560.0,4.0,0,Beautiful
13070,0.64,0.889,2.0,-3.073,1.0,0.322,0.107,0.0,0.339,0.436,99.931,298853.0,4.0,3,Dirrty (feat. Redman)
13071,0.435,0.92,4.0,-1.357,0.0,0.201,0.235,0.000353,0.552,0.45,188.899,245960.0,4.0,3,Fighter
13072,0.686,0.789,8.0,-4.713,0.0,0.23,0.0125,0.0147,0.142,0.72,172.976,194213.0,4.0,3,Candyman
13073,0.48,0.191,9.0,-20.594,1.0,0.0341,0.643,0.000144,0.263,0.187,149.125,258867.0,4.0,0,Sailing
13074,0.526,0.515,9.0,-11.169,1.0,0.0389,0.169,0.000816,0.181,0.518,136.543,234493.0,4.0,4,Arthur's Theme (Best That You Can Do)
13075,0.669,0.702,0.0,-13.647,0.0,0.0439,0.335,0.000545,0.0962,0.823,124.339,275507.0,4.0,2,Ride Like the Wind
13076,0.713,0.21,6.0,-23.74,0.0,0.0434,0.167,0.0,0.194,0.551,132.722,259533.0,4.0,0,All Right
13077,0.751,0.492,9.0,-15.237,1.0,0.0348,0.372,1.3e-05,0.0613,0.835,125.007,286573.0,4.0,4,Never Be the Same
13078,0.505,0.0357,1.0,-27.683,0.0,0.0305,0.823,1.12e-06,0.134,0.184,172.064,203307.0,4.0,0,Think of Laura
13079,0.673,0.354,6.0,-14.689,1.0,0.0317,0.256,8.84e-05,0.11,0.296,123.139,263267.0,4.0,0,Swept Away
13080,0.768,0.637,4.0,-14.218,1.0,0.0385,0.198,0.00342,0.292,0.86,128.458,177440.0,4.0,4,Say You'll Be Mine
13081,0.646,0.436,4.0,-13.199,1.0,0.0401,0.26,4.53e-05,0.0998,0.609,121.98,233133.0,4.0,0,I Really Don't Know Anymore
13082,0.661,0.522,9.0,-9.916,1.0,0.0313,0.243,0.0115,0.139,0.506,147.997,277520.0,4.0,4,With Me Now
13083,0.604,0.709,8.0,-6.377,1.0,0.158,0.0987,0.0,0.0551,0.907,167.832,137360.0,4.0,4,Let's Twist Again
13084,0.571,0.618,4.0,-5.682,1.0,0.0371,0.18,2.69e-06,0.178,0.852,156.892,155040.0,4.0,4,The Twist
13085,0.664,0.903,8.0,-4.389,1.0,0.0572,0.265,0.0,0.796,0.97,85.066,128000.0,4.0,4,Dancin' Party
13086,0.571,0.785,4.0,-5.427,1.0,0.0281,0.0292,1.35e-06,0.117,0.963,154.551,158577.0,4.0,4,The Twist - 2016 Re-Recorded Version
13087,0.745,0.894,8.0,-4.811,1.0,0.0376,0.154,0.000646,0.0753,0.971,87.498,148520.0,4.0,4,Limbo Rock
13088,0.753,0.711,4.0,-5.181,1.0,0.0373,0.371,0.0,0.203,0.905,130.387,153040.0,4.0,4,Slow Twistin'
13089,0.567,0.703,4.0,-7.184,1.0,0.0343,0.431,4.24e-06,0.346,0.705,80.541,150933.0,4.0,4,Whole Lotta Shakin' Going On (Original Hit Recordings)
13090,0.635,0.692,8.0,-5.246,1.0,0.0373,0.464,0.0,0.111,0.944,78.295,152427.0,4.0,4,The Hucklebuck
13091,0.785,0.675,1.0,-5.422,1.0,0.0292,0.575,0.0101,0.0851,0.912,109.597,133307.0,4.0,4,Hooka Tooka
13092,0.775,0.804,8.0,-4.911,1.0,0.0311,0.193,1.17e-06,0.233,0.968,88.905,144520.0,4.0,4,Limbo Rock
13093,0.71,0.799,6.0,-4.897,1.0,0.0328,0.22,0.000602,0.349,0.725,120.372,238267.0,4.0,4,Girls Just Want to Have Fun
13094,0.726,0.449,0.0,-9.206,1.0,0.0286,0.487,1.34e-06,0.0824,0.294,130.388,241333.0,4.0,0,Time After Time
13095,0.397,0.207,0.0,-13.155,1.0,0.0331,0.701,3.07e-05,0.116,0.268,171.282,227600.0,4.0,0,True Colors
13096,0.573,0.65,8.0,-5.934,1.0,0.0257,0.201,1.58e-06,0.048,0.346,95.1,272840.0,4.0,4,All Through the Night
13097,0.703,0.706,8.0,-10.637,1.0,0.0302,0.233,0.00109,0.585,0.766,131.067,251507.0,4.0,4,I Drove All Night
13098,0.711,0.885,1.0,-5.193,0.0,0.0389,0.16,5.9e-05,0.0752,0.947,139.402,218333.0,4.0,2,"The Goonies 'R' Good Enough - From ""The Goonies"" Soundtrack"
13099,0.583,0.891,9.0,-4.565,0.0,0.0345,0.00088,0.000163,0.103,0.814,136.794,229267.0,4.0,2,She Bop
13100,0.742,0.642,5.0,-4.137,1.0,0.0283,0.163,0.0,0.14,0.762,97.055,178676.0,4.0,4,Gonna Be You (feat. Gloria Estefan and Debbie Harry)
13101,0.594,0.883,6.0,-4.013,1.0,0.0375,0.0186,6.14e-05,0.331,0.706,120.465,305560.0,4.0,4,Money Changes Everything
13102,0.706,0.847,1.0,-6.134,1.0,0.0831,0.226,0.000104,0.0632,0.495,119.768,264773.0,4.0,4,Change of Heart
13103,0.71,0.799,6.0,-4.897,1.0,0.0328,0.22,0.000602,0.349,0.725,120.372,238267.0,4.0,4,Girls Just Want to Have Fun
13104,0.726,0.449,0.0,-9.206,1.0,0.0286,0.487,1.34e-06,0.0824,0.294,130.388,241333.0,4.0,0,Time After Time
13105,0.397,0.207,0.0,-13.155,1.0,0.0331,0.701,3.07e-05,0.116,0.268,171.282,227600.0,4.0,0,True Colors
13106,0.573,0.65,8.0,-5.934,1.0,0.0257,0.201,1.58e-06,0.048,0.346,95.1,272840.0,4.0,4,All Through the Night
13107,0.703,0.706,8.0,-10.637,1.0,0.0302,0.233,0.00109,0.585,0.766,131.067,251507.0,4.0,4,I Drove All Night
13108,0.711,0.885,1.0,-5.193,0.0,0.0389,0.16,5.9e-05,0.0752,0.947,139.402,218333.0,4.0,2,"The Goonies 'R' Good Enough - From ""The Goonies"" Soundtrack"
13109,0.583,0.891,9.0,-4.565,0.0,0.0345,0.00088,0.000163,0.103,0.814,136.794,229267.0,4.0,2,She Bop
13110,0.742,0.642,5.0,-4.137,1.0,0.0283,0.163,0.0,0.14,0.762,97.055,178676.0,4.0,4,Gonna Be You (feat. Gloria Estefan and Debbie Harry)
13111,0.594,0.883,6.0,-4.013,1.0,0.0375,0.0186,6.14e-05,0.331,0.706,120.465,305560.0,4.0,4,Money Changes Everything
13112,0.706,0.847,1.0,-6.134,1.0,0.0831,0.226,0.000104,0.0632,0.495,119.768,264773.0,4.0,4,Change of Heart
13113,0.71,0.799,6.0,-4.897,1.0,0.0328,0.22,0.000602,0.349,0.725,120.372,238267.0,4.0,4,Girls Just Want to Have Fun
13114,0.726,0.449,0.0,-9.206,1.0,0.0286,0.487,1.34e-06,0.0824,0.294,130.388,241333.0,4.0,0,Time After Time
13115,0.397,0.207,0.0,-13.155,1.0,0.0331,0.701,3.07e-05,0.116,0.268,171.282,227600.0,4.0,0,True Colors
13116,0.573,0.65,8.0,-5.934,1.0,0.0257,0.201,1.58e-06,0.048,0.346,95.1,272840.0,4.0,4,All Through the Night
13117,0.703,0.706,8.0,-10.637,1.0,0.0302,0.233,0.00109,0.585,0.766,131.067,251507.0,4.0,4,I Drove All Night
13118,0.711,0.885,1.0,-5.193,0.0,0.0389,0.16,5.9e-05,0.0752,0.947,139.402,218333.0,4.0,2,"The Goonies 'R' Good Enough - From ""The Goonies"" Soundtrack"
13119,0.583,0.891,9.0,-4.565,0.0,0.0345,0.00088,0.000163,0.103,0.814,136.794,229267.0,4.0,2,She Bop
13120,0.742,0.642,5.0,-4.137,1.0,0.0283,0.163,0.0,0.14,0.762,97.055,178676.0,4.0,4,Gonna Be You (feat. Gloria Estefan and Debbie Harry)
13121,0.594,0.883,6.0,-4.013,1.0,0.0375,0.0186,6.14e-05,0.331,0.706,120.465,305560.0,4.0,4,Money Changes Everything
13122,0.706,0.847,1.0,-6.134,1.0,0.0831,0.226,0.000104,0.0632,0.495,119.768,264773.0,4.0,4,Change of Heart
13123,0.43,0.316,11.0,-10.963,0.0,0.0294,0.731,0.00565,0.0816,0.429,107.858,168547.0,4.0,0,Traces
13124,0.579,0.347,10.0,-11.248,0.0,0.0354,0.932,0.000842,0.283,0.553,119.18,154960.0,4.0,0,Everyday With You Girl
13125,0.655,0.274,4.0,-11.666,0.0,0.032,0.905,0.00534,0.179,0.401,108.111,165560.0,4.0,0,Sunny
13126,0.594,0.317,7.0,-13.896,1.0,0.0265,0.947,0.564,0.111,0.525,109.193,133827.0,4.0,0,Our Day Will Come
13127,0.34,0.307,7.0,-12.385,1.0,0.0312,0.908,0.0762,0.149,0.297,102.263,151533.0,4.0,0,Something I'll Remember
13128,0.332,0.264,7.0,-12.222,1.0,0.0273,0.96,0.000181,0.175,0.347,97.336,170773.0,4.0,0,Mr. Blue
13129,0.342,0.265,7.0,-13.256,0.0,0.0285,0.94,0.135,0.162,0.545,171.091,158813.0,4.0,0,Rainy Day
13130,0.406,0.296,2.0,-12.237,1.0,0.0293,0.973,0.111,0.127,0.43,96.999,196987.0,4.0,0,Nobody Loves You But Me
13131,0.425,0.345,9.0,-9.638,0.0,0.0283,0.931,0.0728,0.132,0.32,103.325,147933.0,4.0,0,Sentimental Lady
13132,0.559,0.401,10.0,-10.973,0.0,0.0339,0.714,0.0325,0.105,0.588,116.853,151067.0,4.0,0,Free
13133,0.546,0.352,7.0,-12.066,1.0,0.032,0.404,0.0,0.355,0.39,69.199,241760.0,4.0,0,On The Wings Of Love
13134,0.482,0.421,8.0,-11.901,1.0,0.0274,0.301,0.00148,0.127,0.282,139.832,245413.0,4.0,0,On the Wings of Love
13135,0.774,0.44,0.0,-14.315,0.0,0.0308,0.245,2.91e-05,0.0691,0.613,116.158,273173.0,4.0,2,Love Power - Digitally Remastered: 1999
13136,0.906,0.857,7.0,-9.804,0.0,0.0406,0.157,0.00059,0.126,0.968,120.755,298533.0,4.0,2,Stay With Me Tonight
13137,0.725,0.648,0.0,-10.968,1.0,0.0384,0.675,0.000463,0.0943,0.853,88.907,266507.0,4.0,4,You Should Be Mine (The Woo Woo Song)
13138,0.738,0.591,10.0,-12.449,0.0,0.0375,0.25,0.000233,0.0359,0.944,106.672,223240.0,4.0,2,I Really Don't Need No Light
13139,0.683,0.462,10.0,-10.984,1.0,0.0375,0.601,0.0,0.0813,0.557,149.688,263867.0,4.0,0,The Family
13140,0.66,0.532,7.0,-12.418,1.0,0.081,0.426,0.0,0.117,0.746,76.176,264667.0,4.0,4,Eenie Meenie
13141,0.758,0.505,10.0,-11.929,0.0,0.04,0.184,0.0,0.128,0.742,115.116,231173.0,4.0,2,Don't You Get So Mad
13142,0.6,0.551,8.0,-8.788,0.0,0.0508,0.114,0.0,0.217,0.776,82.925,293027.0,4.0,2,Only Human
13143,0.373,0.26,0.0,-12.072,1.0,0.0316,0.679,0.000251,0.182,0.441,81.125,201627.0,4.0,0,Home Thoughts From Abroad
13144,0.241,0.213,0.0,-14.255,1.0,0.0301,0.573,0.041,0.163,0.272,76.662,214640.0,4.0,0,Gaye
13145,0.284,0.232,4.0,-14.545,1.0,0.0449,0.944,0.00109,0.0978,0.229,176.234,143867.0,4.0,0,The Best Is Yet to Come
13146,0.526,0.444,5.0,-11.625,1.0,0.0329,0.464,0.0693,0.134,0.493,86.718,176704.0,4.0,0,Wherewithal
13147,0.706,0.349,7.0,-17.496,1.0,0.0676,0.747,0.00896,0.325,0.628,107.813,174133.0,4.0,0,Scullery
13148,0.368,0.289,2.0,-14.599,1.0,0.032,0.459,0.49,0.0728,0.605,155.472,167555.0,3.0,1,Where Would That Leave Me?
13149,0.334,0.411,5.0,-10.965,1.0,0.0325,0.273,0.0,0.139,0.586,73.257,167533.0,4.0,0,Coathanger
13150,0.596,0.246,0.0,-14.482,1.0,0.0304,0.509,0.103,0.213,0.559,85.556,230093.0,4.0,0,Not Waving - Drowning!
13151,0.429,0.0963,7.0,-19.191,1.0,0.0295,0.882,0.118,0.0866,0.229,77.503,304440.0,4.0,0,A Day To Myself
13152,0.517,0.277,8.0,-13.85,1.0,0.0286,0.841,0.00471,0.109,0.175,110.497,228520.0,4.0,0,Still Not Free
13153,0.727,0.641,2.0,-11.074,1.0,0.0392,0.0234,0.0136,0.109,0.652,102.589,198947.0,4.0,4,Couldn't Get It Right
13154,0.559,0.446,10.0,-8.805,1.0,0.0349,0.608,0.000131,0.0902,0.239,131.792,245452.0,4.0,0,I Love You
13155,0.73,0.447,10.0,-12.67,1.0,0.0385,0.234,3.55e-05,0.077,0.881,141.078,304773.0,4.0,4,Mole On the Dole
13156,0.462,0.877,7.0,-9.245,0.0,0.0459,0.147,0.857,0.362,0.852,133.131,266120.0,4.0,2,"Hey Baby, Everything's Gonna Be Alright, Yeh Yeh Yeh"
13157,0.592,0.867,8.0,-8.178,0.0,0.111,0.00608,0.142,0.577,0.497,119.371,232853.0,4.0,2,Together and Free
13158,0.473,0.736,4.0,-8.038,0.0,0.0282,0.159,9.85e-06,0.151,0.592,101.122,210826.0,4.0,2,Gotta Have More Love
13159,0.696,0.666,9.0,-15.164,1.0,0.041,0.145,0.542,0.721,0.709,103.616,297880.0,4.0,4,Couldn't Get It Right
13160,0.69,0.62,7.0,-12.018,1.0,0.0335,0.232,0.000526,0.11,0.196,102.503,186600.0,4.0,0,Couldn't Get It Right
13161,0.613,0.63,9.0,-8.695,1.0,0.0258,0.275,0.0405,0.043,0.767,118.091,157132.0,4.0,4,Hold On to Your Heart
13162,0.479,0.418,9.0,-10.104,1.0,0.0276,0.126,0.00552,0.154,0.31,81.107,192640.0,3.0,1,Rollin' Home
13163,0.756,0.715,7.0,-8.584,1.0,0.0533,0.0165,1.13e-06,0.0913,0.714,113.052,250313.0,4.0,4,Save Me
13164,0.482,0.792,4.0,-7.48,1.0,0.0273,0.0254,0.0,0.0641,0.834,103.598,203680.0,4.0,4,Substitute
13165,0.703,0.727,4.0,-7.089,1.0,0.0245,0.0108,0.0,0.161,0.785,103.017,209187.0,4.0,4,Substitute
13166,0.646,0.688,7.0,-6.013,1.0,0.0289,0.131,0.0,0.248,0.496,114.0,237987.0,4.0,4,Save Me
13167,0.633,0.568,0.0,-6.465,1.0,0.0259,0.607,0.0,0.0853,0.334,118.047,237000.0,4.0,0,You Make My World So Colourful
13168,0.617,0.876,11.0,-8.047,0.0,0.0456,0.0156,4.41e-05,0.585,0.95,124.324,206389.0,4.0,2,Under Fire
13169,0.634,0.687,7.0,-5.928,1.0,0.0283,0.0552,0.0,0.113,0.666,125.078,182307.0,4.0,4,Since You've Been Gone
13170,0.627,0.691,9.0,-8.421,0.0,0.0272,0.00181,0.00201,0.156,0.918,130.787,169895.0,4.0,2,Don't Stop
13171,0.623,0.869,9.0,-8.263,1.0,0.0637,0.0533,4.65e-06,0.148,0.83,140.122,181138.0,4.0,4,Portable Radio
13172,0.669,0.603,9.0,-7.003,1.0,0.0298,0.118,0.0,0.132,0.682,121.945,238880.0,4.0,4,Tender Love
13173,0.547,0.82,8.0,-6.728,1.0,0.0805,0.261,0.0,0.3,0.933,118.208,172867.0,4.0,4,Hooked On A Feeling
13174,0.652,0.82,5.0,-6.551,0.0,0.0557,0.239,3.18e-06,0.0727,0.961,99.102,232960.0,4.0,2,Don't Be Fooled by the Name
13175,0.422,0.702,0.0,-5.803,0.0,0.0394,0.00179,5.88e-06,0.0552,0.644,99.868,171800.0,4.0,2,Half Breed
13176,0.537,0.656,1.0,-6.303,1.0,0.0285,0.0179,3.78e-05,0.0975,0.364,81.446,215813.0,4.0,4,Break the Spell
13177,0.492,0.806,10.0,-5.418,1.0,0.0311,0.0105,5.16e-05,0.239,0.909,127.873,149013.0,4.0,4,Never My Love
13178,0.675,0.92,4.0,-5.583,0.0,0.0507,0.33,2.17e-06,0.178,0.947,153.282,157213.0,4.0,2,Chevrolet
13179,0.881,0.694,1.0,-12.799,1.0,0.0968,0.00818,0.000134,0.256,0.74,116.474,282213.0,4.0,4,Hooked on a Feeling - Fonky Hustle Beat Mix
13180,0.67,0.699,10.0,-5.727,1.0,0.0461,0.101,0.000175,0.324,0.862,123.484,175280.0,4.0,4,Silly Milly
13181,0.528,0.747,7.0,-6.215,1.0,0.0297,0.0275,0.00636,0.0948,0.547,99.689,208080.0,4.0,4,Hush / I'm Alive
13182,0.848,0.77,1.0,-12.356,0.0,0.116,0.0286,0.0,0.343,0.653,120.042,182933.0,4.0,2,Hooked on a Feeling - Oppopoppa Mix
13183,0.486,0.617,5.0,-7.115,0.0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,242373.0,4.0,2,Viva La Vida
13184,0.429,0.661,11.0,-7.227,1.0,0.0281,0.00239,0.000121,0.234,0.285,173.372,266773.0,4.0,4,Yellow
13185,0.573,0.711,1.0,-6.268,0.0,0.0406,0.0114,0.0,0.328,0.47,105.006,226198.0,4.0,2,My Universe
13186,0.617,0.635,11.0,-6.769,0.0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,247160.0,4.0,2,Something Just Like This
13187,0.371,0.268,1.0,-10.506,1.0,0.0281,0.748,0.0517,0.104,0.165,102.617,227093.0,3.0,1,Sparks
13188,0.557,0.442,5.0,-7.224,1.0,0.0243,0.731,1.46e-05,0.11,0.213,146.277,309600.0,4.0,0,The Scientist
13189,0.545,0.675,6.0,-6.474,1.0,0.0279,0.00617,0.00197,0.209,0.162,124.97,267867.0,4.0,4,A Sky Full of Stars
13190,0.449,0.585,5.0,-6.761,1.0,0.0268,0.0509,8.75e-05,0.0833,0.212,139.631,278719.0,4.0,4,Paradise
13191,0.491,0.693,0.0,-6.487,0.0,0.0377,0.211,6.92e-06,0.325,0.412,90.027,258267.0,4.0,2,Hymn for the Weekend
13192,0.209,0.417,3.0,-8.74,1.0,0.0338,0.164,0.00196,0.113,0.124,138.178,295533.0,4.0,0,Fix You
13193,0.486,0.617,5.0,-7.115,0.0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,242373.0,4.0,2,Viva La Vida
13194,0.429,0.661,11.0,-7.227,1.0,0.0281,0.00239,0.000121,0.234,0.285,173.372,266773.0,4.0,4,Yellow
13195,0.573,0.711,1.0,-6.268,0.0,0.0406,0.0114,0.0,0.328,0.47,105.006,226198.0,4.0,2,My Universe
13196,0.617,0.635,11.0,-6.769,0.0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,247160.0,4.0,2,Something Just Like This
13197,0.371,0.268,1.0,-10.506,1.0,0.0281,0.748,0.0517,0.104,0.165,102.617,227093.0,3.0,1,Sparks
13198,0.557,0.442,5.0,-7.224,1.0,0.0243,0.731,1.46e-05,0.11,0.213,146.277,309600.0,4.0,0,The Scientist
13199,0.545,0.675,6.0,-6.474,1.0,0.0279,0.00617,0.00197,0.209,0.162,124.97,267867.0,4.0,4,A Sky Full of Stars
13200,0.449,0.585,5.0,-6.761,1.0,0.0268,0.0509,8.75e-05,0.0833,0.212,139.631,278719.0,4.0,4,Paradise
13201,0.491,0.693,0.0,-6.487,0.0,0.0377,0.211,6.92e-06,0.325,0.412,90.027,258267.0,4.0,2,Hymn for the Weekend
13202,0.209,0.417,3.0,-8.74,1.0,0.0338,0.164,0.00196,0.113,0.124,138.178,295533.0,4.0,0,Fix You
13203,0.589,0.384,10.0,-15.075,0.0,0.0332,0.112,2.8e-05,0.0596,0.354,132.909,256427.0,4.0,0,Easy
13204,0.831,0.782,4.0,-10.48,0.0,0.0595,0.0731,0.0171,0.032,0.631,107.877,208893.0,4.0,2,Brick House
13205,0.727,0.559,8.0,-10.194,1.0,0.0392,0.62,0.0114,0.0629,0.393,105.06,306560.0,4.0,0,Nightshift
13206,0.39,0.0803,8.0,-20.518,1.0,0.0306,0.874,0.000639,0.127,0.184,150.503,217427.0,3.0,1,Three Times A Lady
13207,0.355,0.0629,1.0,-19.544,1.0,0.0338,0.899,0.000631,0.0975,0.203,124.422,224867.0,4.0,0,Still
13208,0.487,0.094,8.0,-19.555,1.0,0.0274,0.834,0.000224,0.172,0.0788,74.857,398507.0,3.0,1,Three Times A Lady
13209,0.481,0.317,1.0,-17.356,1.0,0.0455,0.413,1.1e-05,0.0786,0.435,142.417,240240.0,4.0,0,Sail On
13210,0.892,0.593,0.0,-9.429,0.0,0.0405,0.2,0.000339,0.0996,0.867,120.979,293227.0,4.0,2,Lady (You Bring Me Up)
13211,0.741,0.97,5.0,-6.364,1.0,0.0341,0.00882,0.836,0.295,0.778,113.103,159467.0,4.0,4,Machine Gun
13212,0.584,0.186,8.0,-17.158,1.0,0.0258,0.772,6.21e-06,0.273,0.336,85.731,184307.0,4.0,0,Oh No
13213,0.589,0.384,10.0,-15.075,0.0,0.0332,0.112,2.8e-05,0.0596,0.354,132.909,256427.0,4.0,0,Easy
