,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cluster
11374,0.64,0.459,9.0,-13.294,0.0,0.0355,0.0282,0.297,0.197,0.769,122.82,223840.0,4.0,2
11375,0.623,0.876,11.0,-7.788,1.0,0.066,0.0189,0.0134,0.0728,0.515,124.431,217347.0,4.0,4
11376,0.529,0.743,9.0,-5.523,1.0,0.0481,0.177,0.0,0.0759,0.78,116.817,180547.0,4.0,4
11377,0.399,0.686,5.0,-7.112,1.0,0.0311,0.109,0.000874,0.112,0.377,101.806,191053.0,4.0,4
11378,0.633,0.417,1.0,-9.11,0.0,0.0265,0.3,3.06e-06,0.114,0.506,81.976,160907.0,4.0,2
11379,0.616,0.629,8.0,-6.9,1.0,0.0263,0.0285,1.32e-06,0.208,0.606,94.004,143213.0,4.0,4
11380,0.684,0.669,7.0,-8.327,1.0,0.0366,0.00893,0.000252,0.283,0.874,126.802,154413.0,4.0,4
11381,0.509,0.396,2.0,-13.505,0.0,0.0296,0.738,7.9e-05,0.121,0.486,78.046,150787.0,4.0,0
11382,0.558,0.339,6.0,-10.393,1.0,0.0274,0.429,2.75e-06,0.16,0.309,135.235,283493.0,4.0,0
11383,0.548,0.406,9.0,-8.946,1.0,0.029,0.114,5.63e-05,0.102,0.386,142.568,180053.0,4.0,0
11384,0.363,0.397,9.0,-10.053,1.0,0.0398,0.585,0.0,0.0983,0.23,81.192,180600.0,4.0,0
11385,0.511,0.644,4.0,-12.191,1.0,0.0352,0.173,6.17e-05,0.0928,0.828,128.067,207667.0,4.0,4
11386,0.644,0.799,4.0,-10.856,0.0,0.0598,0.0821,0.00154,0.055,0.889,108.381,246573.0,4.0,2
11387,0.593,0.465,2.0,-10.679,1.0,0.0302,0.29,3.78e-05,0.326,0.708,139.925,163840.0,4.0,4
11388,0.567,0.455,9.0,-9.896,0.0,0.0479,0.242,2.79e-06,0.118,0.58,123.416,227533.0,4.0,2
11389,0.662,0.775,4.0,-7.143,1.0,0.0357,0.307,1.38e-06,0.25,0.934,127.024,192293.0,4.0,4
11390,0.736,0.873,4.0,-7.352,1.0,0.0704,0.0928,0.000161,0.0965,0.668,126.615,182000.0,4.0,4
11391,0.557,0.855,11.0,-7.945,1.0,0.0745,0.0197,0.758,0.952,0.601,127.095,194000.0,4.0,4
11392,0.661,0.84,4.0,-4.637,0.0,0.0826,0.000625,0.000245,0.0311,0.679,108.297,238608.0,4.0,2
11393,0.591,0.886,3.0,-4.432,1.0,0.0657,0.041,0.00796,0.0643,0.547,127.414,198573.0,4.0,4
11394,0.59,0.747,9.0,-9.652,0.0,0.106,0.247,0.0,0.295,0.337,124.94,254109.0,4.0,2
11395,0.684,0.573,5.0,-12.3,1.0,0.0261,0.318,0.028,0.306,0.716,107.363,378947.0,4.0,4
11396,0.703,0.803,5.0,-4.647,1.0,0.0251,0.346,0.000912,0.437,0.695,107.41,230027.0,4.0,4
11397,0.734,0.56,3.0,-13.935,1.0,0.0348,0.155,0.000114,0.283,0.937,110.168,356320.0,4.0,4
11398,0.585,0.871,5.0,-4.316,1.0,0.0297,0.399,0.0235,0.161,0.893,107.285,407080.0,4.0,4
11399,0.552,0.83,5.0,-6.355,1.0,0.0299,0.154,0.00217,0.107,0.886,108.775,204413.0,4.0,4
11400,0.671,0.505,7.0,-13.912,0.0,0.0271,0.0411,0.00288,0.377,0.78,112.422,312853.0,4.0,2
11401,0.74,0.561,11.0,-13.292,0.0,0.0376,0.422,0.706,0.0485,0.926,123.008,369147.0,4.0,2
11402,0.69,0.886,2.0,-4.228,1.0,0.0712,0.312,0.000993,0.268,0.748,101.387,352493.0,4.0,4
11403,0.516,0.374,4.0,-15.189,0.0,0.0285,0.487,4.25e-05,0.0848,0.465,82.587,284587.0,4.0,0
11404,0.733,0.902,0.0,-11.299,1.0,0.0417,0.0708,0.433,0.0802,0.927,131.587,350960.0,4.0,4
11405,0.521,0.233,7.0,-13.683,1.0,0.0254,0.635,0.0,0.245,0.4,78.93,235667.0,3.0,1
11406,0.711,0.833,11.0,-12.756,1.0,0.0851,0.0144,3.46e-06,0.303,0.756,103.153,203227.0,4.0,4
11407,0.685,0.594,2.0,-10.906,1.0,0.0289,0.294,3.69e-06,0.358,0.853,121.761,184160.0,4.0,4
11408,0.497,0.805,5.0,-9.089,0.0,0.0463,0.0183,0.0,0.0918,0.479,75.251,167133.0,4.0,2
11409,0.612,0.585,5.0,-11.931,1.0,0.0337,0.0137,0.0068,0.0635,0.799,149.2,207533.0,4.0,4
11410,0.589,0.54,11.0,-10.816,1.0,0.029,0.304,0.0,0.45,0.677,120.698,228600.0,4.0,4
11411,0.409,0.772,11.0,-10.132,1.0,0.082,0.157,0.00166,0.108,0.825,167.878,221680.0,4.0,4
11412,0.642,0.684,5.0,-12.464,1.0,0.0355,0.0303,0.0,0.28,0.841,150.159,182813.0,4.0,4
11413,0.602,0.716,4.0,-11.211,0.0,0.0386,0.11,0.0,0.125,0.606,112.38,181600.0,4.0,2
11414,0.575,0.68,6.0,-5.702,1.0,0.03,0.0472,0.00102,0.0944,0.239,106.992,256000.0,4.0,4
11415,0.521,0.233,7.0,-13.683,1.0,0.0254,0.635,0.0,0.245,0.4,78.93,235667.0,3.0,1
11416,0.711,0.833,11.0,-12.756,1.0,0.0851,0.0144,3.46e-06,0.303,0.756,103.153,203227.0,4.0,4
11417,0.685,0.594,2.0,-10.906,1.0,0.0289,0.294,3.69e-06,0.358,0.853,121.761,184160.0,4.0,4
11418,0.497,0.805,5.0,-9.089,0.0,0.0463,0.0183,0.0,0.0918,0.479,75.251,167133.0,4.0,2
11419,0.612,0.585,5.0,-11.931,1.0,0.0337,0.0137,0.0068,0.0635,0.799,149.2,207533.0,4.0,4
11420,0.589,0.54,11.0,-10.816,1.0,0.029,0.304,0.0,0.45,0.677,120.698,228600.0,4.0,4
11421,0.409,0.772,11.0,-10.132,1.0,0.082,0.157,0.00166,0.108,0.825,167.878,221680.0,4.0,4
11422,0.642,0.684,5.0,-12.464,1.0,0.0355,0.0303,0.0,0.28,0.841,150.159,182813.0,4.0,4
11423,0.602,0.716,4.0,-11.211,0.0,0.0386,0.11,0.0,0.125,0.606,112.38,181600.0,4.0,2
11424,0.575,0.68,6.0,-5.702,1.0,0.03,0.0472,0.00102,0.0944,0.239,106.992,256000.0,4.0,4
11425,0.595,0.928,4.0,-4.457,1.0,0.0503,0.0569,0.0,0.0336,0.982,149.975,252885.0,4.0,4
11426,0.691,0.681,9.0,-5.717,0.0,0.226,0.076,3.08e-06,0.0718,0.96,149.847,313120.0,4.0,3
11427,0.585,0.902,4.0,-3.922,1.0,0.0517,0.00556,5.36e-05,0.236,0.982,146.475,293200.0,4.0,4
11428,0.636,0.93,7.0,-9.263,1.0,0.0528,0.051,0.614,0.0702,0.793,118.264,257613.0,4.0,4
11429,0.608,0.862,4.0,-3.657,1.0,0.0568,0.00556,0.000241,0.395,0.987,146.479,292796.0,4.0,4
11430,0.819,0.847,1.0,-6.268,1.0,0.238,0.00831,0.0,0.173,0.894,172.078,221975.0,4.0,3
11431,0.352,0.945,2.0,-10.685,1.0,0.4,0.0294,0.00581,0.926,0.546,149.512,113300.0,4.0,3
11432,0.469,0.278,3.0,-16.311,0.0,0.028,0.248,0.000126,0.133,0.331,169.735,231840.0,4.0,0
11433,0.626,0.425,0.0,-15.656,1.0,0.0356,0.231,0.0,0.114,0.952,150.875,264333.0,4.0,4
11434,0.568,0.224,6.0,-15.069,1.0,0.0296,0.677,0.0,0.127,0.0709,138.964,221973.0,4.0,0
11435,0.264,0.32,9.0,-11.716,1.0,0.0325,0.885,0.00141,0.134,0.171,138.108,211093.0,3.0,1
11436,0.335,0.303,9.0,-10.943,1.0,0.0315,0.932,0.0271,0.0907,0.186,114.224,184800.0,4.0,0
11437,0.261,0.38,4.0,-9.148,1.0,0.0491,0.623,0.0,0.105,0.0793,74.463,291160.0,4.0,0
11438,0.185,0.24,10.0,-14.889,1.0,0.0399,0.415,0.0007,0.105,0.11,79.471,235160.0,4.0,0
11439,0.16,0.123,0.0,-18.111,1.0,0.04,0.878,2.24e-05,0.157,0.239,67.006,195400.0,4.0,0
11440,0.511,0.245,2.0,-16.755,1.0,0.0396,0.39,0.0,0.401,0.143,79.88,245640.0,4.0,0
11441,0.507,0.454,9.0,-9.06,1.0,0.162,0.631,0.0,0.22,0.634,93.791,164573.0,4.0,0
11442,0.469,0.278,3.0,-16.311,0.0,0.028,0.248,0.000126,0.133,0.331,169.735,231840.0,4.0,0
11443,0.626,0.425,0.0,-15.656,1.0,0.0356,0.231,0.0,0.114,0.952,150.875,264333.0,4.0,4
11444,0.568,0.224,6.0,-15.069,1.0,0.0296,0.677,0.0,0.127,0.0709,138.964,221973.0,4.0,0
11445,0.264,0.32,9.0,-11.716,1.0,0.0325,0.885,0.00141,0.134,0.171,138.108,211093.0,3.0,1
11446,0.335,0.303,9.0,-10.943,1.0,0.0315,0.932,0.0271,0.0907,0.186,114.224,184800.0,4.0,0
11447,0.261,0.38,4.0,-9.148,1.0,0.0491,0.623,0.0,0.105,0.0793,74.463,291160.0,4.0,0
11448,0.185,0.24,10.0,-14.889,1.0,0.0399,0.415,0.0007,0.105,0.11,79.471,235160.0,4.0,0
11449,0.16,0.123,0.0,-18.111,1.0,0.04,0.878,2.24e-05,0.157,0.239,67.006,195400.0,4.0,0
11450,0.511,0.245,2.0,-16.755,1.0,0.0396,0.39,0.0,0.401,0.143,79.88,245640.0,4.0,0
11451,0.507,0.454,9.0,-9.06,1.0,0.162,0.631,0.0,0.22,0.634,93.791,164573.0,4.0,0
11452,0.469,0.278,3.0,-16.311,0.0,0.028,0.248,0.000126,0.133,0.331,169.735,231840.0,4.0,0
11453,0.626,0.425,0.0,-15.656,1.0,0.0356,0.231,0.0,0.114,0.952,150.875,264333.0,4.0,4
11454,0.568,0.224,6.0,-15.069,1.0,0.0296,0.677,0.0,0.127,0.0709,138.964,221973.0,4.0,0
11455,0.264,0.32,9.0,-11.716,1.0,0.0325,0.885,0.00141,0.134,0.171,138.108,211093.0,3.0,1
11456,0.335,0.303,9.0,-10.943,1.0,0.0315,0.932,0.0271,0.0907,0.186,114.224,184800.0,4.0,0
11457,0.261,0.38,4.0,-9.148,1.0,0.0491,0.623,0.0,0.105,0.0793,74.463,291160.0,4.0,0
11458,0.185,0.24,10.0,-14.889,1.0,0.0399,0.415,0.0007,0.105,0.11,79.471,235160.0,4.0,0
11459,0.16,0.123,0.0,-18.111,1.0,0.04,0.878,2.24e-05,0.157,0.239,67.006,195400.0,4.0,0
11460,0.511,0.245,2.0,-16.755,1.0,0.0396,0.39,0.0,0.401,0.143,79.88,245640.0,4.0,0
11461,0.507,0.454,9.0,-9.06,1.0,0.162,0.631,0.0,0.22,0.634,93.791,164573.0,4.0,0
11462,0.469,0.278,3.0,-16.311,0.0,0.028,0.248,0.000126,0.133,0.331,169.735,231840.0,4.0,0
11463,0.626,0.425,0.0,-15.656,1.0,0.0356,0.231,0.0,0.114,0.952,150.875,264333.0,4.0,4
11464,0.568,0.224,6.0,-15.069,1.0,0.0296,0.677,0.0,0.127,0.0709,138.964,221973.0,4.0,0
11465,0.264,0.32,9.0,-11.716,1.0,0.0325,0.885,0.00141,0.134,0.171,138.108,211093.0,3.0,1
11466,0.335,0.303,9.0,-10.943,1.0,0.0315,0.932,0.0271,0.0907,0.186,114.224,184800.0,4.0,0
11467,0.261,0.38,4.0,-9.148,1.0,0.0491,0.623,0.0,0.105,0.0793,74.463,291160.0,4.0,0
11468,0.185,0.24,10.0,-14.889,1.0,0.0399,0.415,0.0007,0.105,0.11,79.471,235160.0,4.0,0
11469,0.16,0.123,0.0,-18.111,1.0,0.04,0.878,2.24e-05,0.157,0.239,67.006,195400.0,4.0,0
11470,0.511,0.245,2.0,-16.755,1.0,0.0396,0.39,0.0,0.401,0.143,79.88,245640.0,4.0,0
11471,0.507,0.454,9.0,-9.06,1.0,0.162,0.631,0.0,0.22,0.634,93.791,164573.0,4.0,0
11472,0.798,0.524,9.0,-13.522,1.0,0.0538,0.018,0.0371,0.096,0.917,119.137,349373.0,4.0,4
11473,0.76,0.952,4.0,-4.593,0.0,0.0481,0.0607,0.0175,0.0814,0.847,120.061,287826.0,4.0,2
11474,0.668,0.562,10.0,-14.834,0.0,0.0668,0.14,0.0781,0.158,0.921,109.947,299827.0,4.0,2
11475,0.703,0.595,7.0,-13.707,1.0,0.1,0.0125,0.0128,0.0537,0.838,124.14,304040.0,4.0,4
11476,0.696,0.487,4.0,-16.243,1.0,0.0394,0.0261,0.9,0.676,0.682,103.377,247653.0,4.0,4
11477,0.495,0.472,9.0,-11.36,0.0,0.0525,0.0605,0.000225,0.341,0.804,171.797,217467.0,4.0,2
11478,0.828,0.55,7.0,-12.928,1.0,0.0299,0.196,0.0348,0.224,0.821,104.837,303760.0,4.0,4
11479,0.721,0.581,4.0,-14.347,0.0,0.0611,0.0417,0.259,0.0542,0.768,118.615,346213.0,4.0,2
11480,0.653,0.647,4.0,-14.589,0.0,0.11,0.638,0.877,0.13,0.536,135.77,184360.0,4.0,2
11481,0.733,0.824,4.0,-6.827,0.0,0.0388,0.0309,0.000184,0.0124,0.927,108.582,258572.0,4.0,2
11482,0.798,0.524,9.0,-13.522,1.0,0.0538,0.018,0.0371,0.096,0.917,119.137,349373.0,4.0,4
11483,0.76,0.952,4.0,-4.593,0.0,0.0481,0.0607,0.0175,0.0814,0.847,120.061,287826.0,4.0,2
11484,0.668,0.562,10.0,-14.834,0.0,0.0668,0.14,0.0781,0.158,0.921,109.947,299827.0,4.0,2
11485,0.703,0.595,7.0,-13.707,1.0,0.1,0.0125,0.0128,0.0537,0.838,124.14,304040.0,4.0,4
11486,0.696,0.487,4.0,-16.243,1.0,0.0394,0.0261,0.9,0.676,0.682,103.377,247653.0,4.0,4
11487,0.495,0.472,9.0,-11.36,0.0,0.0525,0.0605,0.000225,0.341,0.804,171.797,217467.0,4.0,2
11488,0.828,0.55,7.0,-12.928,1.0,0.0299,0.196,0.0348,0.224,0.821,104.837,303760.0,4.0,4
11489,0.721,0.581,4.0,-14.347,0.0,0.0611,0.0417,0.259,0.0542,0.768,118.615,346213.0,4.0,2
11490,0.653,0.647,4.0,-14.589,0.0,0.11,0.638,0.877,0.13,0.536,135.77,184360.0,4.0,2
11491,0.733,0.824,4.0,-6.827,0.0,0.0388,0.0309,0.000184,0.0124,0.927,108.582,258572.0,4.0,2
11492,0.308,0.464,10.0,-9.032,1.0,0.0279,0.418,2.49e-06,0.143,0.318,103.734,213333.0,4.0,0
11493,0.763,0.658,9.0,-7.876,0.0,0.0451,0.536,4.11e-05,0.093,0.79,108.026,241347.0,4.0,2
11494,0.419,0.516,7.0,-9.937,1.0,0.0335,0.494,4.41e-06,0.148,0.476,97.884,193440.0,4.0,0
11495,0.317,0.261,0.0,-12.606,1.0,0.0309,0.3,5.56e-05,0.416,0.252,132.584,243400.0,4.0,0
11496,0.267,0.417,5.0,-8.79,1.0,0.0283,0.824,0.000961,0.087,0.331,142.595,235800.0,4.0,0
11497,0.294,0.319,11.0,-10.359,1.0,0.0303,0.574,0.000106,0.0997,0.313,132.343,210507.0,4.0,0
11498,0.245,0.397,0.0,-6.997,1.0,0.0272,0.568,1.83e-05,0.171,0.244,80.427,226920.0,3.0,1
11499,0.297,0.481,0.0,-7.681,1.0,0.0278,0.574,0.00352,0.094,0.456,139.896,213973.0,4.0,0
11500,0.678,0.816,5.0,-10.116,0.0,0.0601,0.0696,0.026,0.0694,0.791,116.395,345987.0,4.0,2
11501,0.246,0.526,9.0,-9.657,0.0,0.0324,0.784,8.52e-06,0.0778,0.26,101.1,184907.0,4.0,0
11502,0.308,0.464,10.0,-9.032,1.0,0.0279,0.418,2.49e-06,0.143,0.318,103.734,213333.0,4.0,0
11503,0.763,0.658,9.0,-7.876,0.0,0.0451,0.536,4.11e-05,0.093,0.79,108.026,241347.0,4.0,2
11504,0.419,0.516,7.0,-9.937,1.0,0.0335,0.494,4.41e-06,0.148,0.476,97.884,193440.0,4.0,0
11505,0.317,0.261,0.0,-12.606,1.0,0.0309,0.3,5.56e-05,0.416,0.252,132.584,243400.0,4.0,0
11506,0.267,0.417,5.0,-8.79,1.0,0.0283,0.824,0.000961,0.087,0.331,142.595,235800.0,4.0,0
11507,0.294,0.319,11.0,-10.359,1.0,0.0303,0.574,0.000106,0.0997,0.313,132.343,210507.0,4.0,0
11508,0.245,0.397,0.0,-6.997,1.0,0.0272,0.568,1.83e-05,0.171,0.244,80.427,226920.0,3.0,1
11509,0.297,0.481,0.0,-7.681,1.0,0.0278,0.574,0.00352,0.094,0.456,139.896,213973.0,4.0,0
11510,0.678,0.816,5.0,-10.116,0.0,0.0601,0.0696,0.026,0.0694,0.791,116.395,345987.0,4.0,2
11511,0.246,0.526,9.0,-9.657,0.0,0.0324,0.784,8.52e-06,0.0778,0.26,101.1,184907.0,4.0,0
11512,0.308,0.464,10.0,-9.032,1.0,0.0279,0.418,2.49e-06,0.143,0.318,103.734,213333.0,4.0,0
11513,0.763,0.658,9.0,-7.876,0.0,0.0451,0.536,4.11e-05,0.093,0.79,108.026,241347.0,4.0,2
11514,0.419,0.516,7.0,-9.937,1.0,0.0335,0.494,4.41e-06,0.148,0.476,97.884,193440.0,4.0,0
11515,0.317,0.261,0.0,-12.606,1.0,0.0309,0.3,5.56e-05,0.416,0.252,132.584,243400.0,4.0,0
11516,0.267,0.417,5.0,-8.79,1.0,0.0283,0.824,0.000961,0.087,0.331,142.595,235800.0,4.0,0
11517,0.294,0.319,11.0,-10.359,1.0,0.0303,0.574,0.000106,0.0997,0.313,132.343,210507.0,4.0,0
11518,0.245,0.397,0.0,-6.997,1.0,0.0272,0.568,1.83e-05,0.171,0.244,80.427,226920.0,3.0,1
11519,0.297,0.481,0.0,-7.681,1.0,0.0278,0.574,0.00352,0.094,0.456,139.896,213973.0,4.0,0
11520,0.678,0.816,5.0,-10.116,0.0,0.0601,0.0696,0.026,0.0694,0.791,116.395,345987.0,4.0,2
11521,0.246,0.526,9.0,-9.657,0.0,0.0324,0.784,8.52e-06,0.0778,0.26,101.1,184907.0,4.0,0
11522,0.631,0.713,5.0,-7.124,1.0,0.0311,0.00204,0.000344,0.414,0.891,130.949,212907.0,4.0,4
11523,0.729,0.78,5.0,-7.604,1.0,0.0631,0.114,0.106,0.0759,0.795,111.833,274000.0,4.0,4
11524,0.564,0.327,9.0,-14.63,1.0,0.0494,0.166,3.45e-05,0.149,0.309,74.948,289107.0,4.0,0
11525,0.537,0.812,10.0,-6.257,1.0,0.0472,0.0149,0.0,0.153,0.752,99.323,210387.0,4.0,4
11526,0.771,0.659,10.0,-12.311,1.0,0.0688,0.175,0.0356,0.179,0.742,110.698,242573.0,4.0,4
11527,0.587,0.613,11.0,-10.643,0.0,0.0311,0.00124,0.774,0.229,0.747,97.104,248267.0,4.0,2
11528,0.678,0.571,5.0,-9.51,1.0,0.0353,0.00389,0.0862,0.183,0.765,130.285,276467.0,4.0,4
11529,0.615,0.804,2.0,-11.04,0.0,0.0752,0.0823,0.0,0.085,0.932,85.164,290667.0,4.0,2
11530,0.666,0.583,6.0,-13.698,0.0,0.0284,4.53e-05,0.286,0.0772,0.746,114.851,209907.0,4.0,2
11531,0.606,0.486,7.0,-13.553,0.0,0.041,0.0111,0.00145,0.0757,0.809,87.567,431507.0,4.0,2
11532,0.631,0.713,5.0,-7.124,1.0,0.0311,0.00204,0.000344,0.414,0.891,130.949,212907.0,4.0,4
11533,0.729,0.78,5.0,-7.604,1.0,0.0631,0.114,0.106,0.0759,0.795,111.833,274000.0,4.0,4
11534,0.564,0.327,9.0,-14.63,1.0,0.0494,0.166,3.45e-05,0.149,0.309,74.948,289107.0,4.0,0
11535,0.537,0.812,10.0,-6.257,1.0,0.0472,0.0149,0.0,0.153,0.752,99.323,210387.0,4.0,4
11536,0.771,0.659,10.0,-12.311,1.0,0.0688,0.175,0.0356,0.179,0.742,110.698,242573.0,4.0,4
11537,0.587,0.613,11.0,-10.643,0.0,0.0311,0.00124,0.774,0.229,0.747,97.104,248267.0,4.0,2
11538,0.678,0.571,5.0,-9.51,1.0,0.0353,0.00389,0.0862,0.183,0.765,130.285,276467.0,4.0,4
11539,0.615,0.804,2.0,-11.04,0.0,0.0752,0.0823,0.0,0.085,0.932,85.164,290667.0,4.0,2
11540,0.666,0.583,6.0,-13.698,0.0,0.0284,4.53e-05,0.286,0.0772,0.746,114.851,209907.0,4.0,2
11541,0.606,0.486,7.0,-13.553,0.0,0.041,0.0111,0.00145,0.0757,0.809,87.567,431507.0,4.0,2
11542,0.631,0.713,5.0,-7.124,1.0,0.0311,0.00204,0.000344,0.414,0.891,130.949,212907.0,4.0,4
11543,0.729,0.78,5.0,-7.604,1.0,0.0631,0.114,0.106,0.0759,0.795,111.833,274000.0,4.0,4
11544,0.564,0.327,9.0,-14.63,1.0,0.0494,0.166,3.45e-05,0.149,0.309,74.948,289107.0,4.0,0
11545,0.537,0.812,10.0,-6.257,1.0,0.0472,0.0149,0.0,0.153,0.752,99.323,210387.0,4.0,4
11546,0.771,0.659,10.0,-12.311,1.0,0.0688,0.175,0.0356,0.179,0.742,110.698,242573.0,4.0,4
11547,0.587,0.613,11.0,-10.643,0.0,0.0311,0.00124,0.774,0.229,0.747,97.104,248267.0,4.0,2
11548,0.678,0.571,5.0,-9.51,1.0,0.0353,0.00389,0.0862,0.183,0.765,130.285,276467.0,4.0,4
11549,0.615,0.804,2.0,-11.04,0.0,0.0752,0.0823,0.0,0.085,0.932,85.164,290667.0,4.0,2
11550,0.666,0.583,6.0,-13.698,0.0,0.0284,4.53e-05,0.286,0.0772,0.746,114.851,209907.0,4.0,2
11551,0.606,0.486,7.0,-13.553,0.0,0.041,0.0111,0.00145,0.0757,0.809,87.567,431507.0,4.0,2
11552,0.631,0.713,5.0,-7.124,1.0,0.0311,0.00204,0.000344,0.414,0.891,130.949,212907.0,4.0,4
11553,0.729,0.78,5.0,-7.604,1.0,0.0631,0.114,0.106,0.0759,0.795,111.833,274000.0,4.0,4
11554,0.564,0.327,9.0,-14.63,1.0,0.0494,0.166,3.45e-05,0.149,0.309,74.948,289107.0,4.0,0
11555,0.537,0.812,10.0,-6.257,1.0,0.0472,0.0149,0.0,0.153,0.752,99.323,210387.0,4.0,4
11556,0.771,0.659,10.0,-12.311,1.0,0.0688,0.175,0.0356,0.179,0.742,110.698,242573.0,4.0,4
11557,0.587,0.613,11.0,-10.643,0.0,0.0311,0.00124,0.774,0.229,0.747,97.104,248267.0,4.0,2
11558,0.678,0.571,5.0,-9.51,1.0,0.0353,0.00389,0.0862,0.183,0.765,130.285,276467.0,4.0,4
11559,0.615,0.804,2.0,-11.04,0.0,0.0752,0.0823,0.0,0.085,0.932,85.164,290667.0,4.0,2
11560,0.666,0.583,6.0,-13.698,0.0,0.0284,4.53e-05,0.286,0.0772,0.746,114.851,209907.0,4.0,2
11561,0.606,0.486,7.0,-13.553,0.0,0.041,0.0111,0.00145,0.0757,0.809,87.567,431507.0,4.0,2
11562,0.631,0.713,5.0,-7.124,1.0,0.0311,0.00204,0.000344,0.414,0.891,130.949,212907.0,4.0,4
11563,0.729,0.78,5.0,-7.604,1.0,0.0631,0.114,0.106,0.0759,0.795,111.833,274000.0,4.0,4
11564,0.564,0.327,9.0,-14.63,1.0,0.0494,0.166,3.45e-05,0.149,0.309,74.948,289107.0,4.0,0
11565,0.537,0.812,10.0,-6.257,1.0,0.0472,0.0149,0.0,0.153,0.752,99.323,210387.0,4.0,4
11566,0.771,0.659,10.0,-12.311,1.0,0.0688,0.175,0.0356,0.179,0.742,110.698,242573.0,4.0,4
11567,0.587,0.613,11.0,-10.643,0.0,0.0311,0.00124,0.774,0.229,0.747,97.104,248267.0,4.0,2
11568,0.678,0.571,5.0,-9.51,1.0,0.0353,0.00389,0.0862,0.183,0.765,130.285,276467.0,4.0,4
11569,0.615,0.804,2.0,-11.04,0.0,0.0752,0.0823,0.0,0.085,0.932,85.164,290667.0,4.0,2
11570,0.666,0.583,6.0,-13.698,0.0,0.0284,4.53e-05,0.286,0.0772,0.746,114.851,209907.0,4.0,2
11571,0.606,0.486,7.0,-13.553,0.0,0.041,0.0111,0.00145,0.0757,0.809,87.567,431507.0,4.0,2
11572,0.631,0.713,5.0,-7.124,1.0,0.0311,0.00204,0.000344,0.414,0.891,130.949,212907.0,4.0,4
11573,0.729,0.78,5.0,-7.604,1.0,0.0631,0.114,0.106,0.0759,0.795,111.833,274000.0,4.0,4
11574,0.564,0.327,9.0,-14.63,1.0,0.0494,0.166,3.45e-05,0.149,0.309,74.948,289107.0,4.0,0
11575,0.537,0.812,10.0,-6.257,1.0,0.0472,0.0149,0.0,0.153,0.752,99.323,210387.0,4.0,4
11576,0.771,0.659,10.0,-12.311,1.0,0.0688,0.175,0.0356,0.179,0.742,110.698,242573.0,4.0,4
11577,0.587,0.613,11.0,-10.643,0.0,0.0311,0.00124,0.774,0.229,0.747,97.104,248267.0,4.0,2
11578,0.678,0.571,5.0,-9.51,1.0,0.0353,0.00389,0.0862,0.183,0.765,130.285,276467.0,4.0,4
11579,0.615,0.804,2.0,-11.04,0.0,0.0752,0.0823,0.0,0.085,0.932,85.164,290667.0,4.0,2
11580,0.666,0.583,6.0,-13.698,0.0,0.0284,4.53e-05,0.286,0.0772,0.746,114.851,209907.0,4.0,2
11581,0.606,0.486,7.0,-13.553,0.0,0.041,0.0111,0.00145,0.0757,0.809,87.567,431507.0,4.0,2
11582,0.679,0.715,9.0,-6.383,1.0,0.0407,0.0755,0.0,0.271,0.571,127.435,214148.0,4.0,4
11583,0.687,0.792,5.0,-2.749,1.0,0.0452,0.191,0.0,0.167,0.671,100.015,214290.0,4.0,4
11584,0.73,0.758,1.0,-4.888,1.0,0.0653,0.147,0.0,0.311,0.877,120.041,206493.0,4.0,4
11585,0.587,0.918,4.0,-4.878,0.0,0.0581,0.0636,0.0,0.267,0.629,134.055,240747.0,4.0,2
11586,0.621,0.885,6.0,-4.593,1.0,0.0415,0.265,0.0,0.0719,0.411,117.021,182564.0,4.0,4
11587,0.422,0.321,5.0,-8.952,1.0,0.0294,0.76,2.33e-06,0.429,0.28,78.533,196347.0,4.0,0
11588,0.583,0.778,4.0,-6.578,0.0,0.0459,0.0712,1.23e-06,0.0753,0.673,134.945,225040.0,4.0,2
11589,0.67,0.829,5.0,-7.2,0.0,0.0427,0.0192,0.000225,0.089,0.349,125.01,214206.0,4.0,2
11590,0.555,0.923,6.0,-4.748,0.0,0.161,0.197,0.0,0.0778,0.363,118.007,192681.0,4.0,2
11591,0.57,0.657,8.0,-6.987,1.0,0.0356,0.405,1.86e-06,0.0723,0.41,144.247,218800.0,4.0,4
11592,0.392,0.629,5.0,-7.056,1.0,0.0334,0.718,3.65e-06,0.129,0.72,124.511,153240.0,4.0,0
11593,0.396,0.473,10.0,-7.67,0.0,0.0345,0.326,0.000124,0.109,0.385,133.449,219027.0,4.0,2
11594,0.55,0.854,3.0,-5.968,1.0,0.036,0.661,0.0,0.112,0.965,159.231,149373.0,4.0,4
11595,0.682,0.635,0.0,-10.05,1.0,0.0346,0.00863,0.0,0.137,0.927,115.584,217693.0,4.0,4
11596,0.39,0.625,9.0,-7.813,0.0,0.0537,0.36,0.0,0.0663,0.514,144.338,134387.0,4.0,2
11597,0.44,0.462,9.0,-9.338,1.0,0.0382,0.154,0.0,0.0529,0.31,116.033,174907.0,4.0,0
11598,0.487,0.464,4.0,-9.821,1.0,0.03,0.0666,0.00531,0.105,0.851,121.242,169933.0,4.0,4
11599,0.581,0.669,6.0,-3.659,1.0,0.0385,0.19,0.0,0.243,0.926,78.073,133893.0,4.0,4
